location,lat,lon,artist_count
Q38380,47.472777777,-0.555555555,4
Q1013228,40.465555555,-74.321944444,1
Q887,56.835555555,60.612777777,29
Q39709,41.590833333,-93.620833333,22
Q1663,43.51,16.45,15
Q486704,60.238889,10.393056,1
Q37100,-36.85,174.783333333,64
Q582121,27.483333333,-82.583333333,2
Q2326,59.561666666,9.265833333,4
Q43668,38.256111111,-85.751388888,53
Q998726,42.1169,-88.0406,1
Q71,46.2,6.15,39
Q39,46.798562,8.231973,115
Q148,35.844722222,103.451944444,3
Q66515,47.535,7.712777777,1
Q1310,51.983333333,5.916666666,7
Q4181,51.033333333,7.566666666,2
Q39561,34.180277777,-118.328333333,10
Q213474,51.8168,-0.8124,6
Q35493,43.25,76.9,20
Q83813,32.050833333,-81.103888888,14
Q807,46.533333333,6.633333333,30
Q490441,37.978055555,-122.031111111,4
Q948071,33.931944444,-117.946111111,2
Q176,52.0,-72.0,22
Q717,8.0,-67.0,4
Q953181,53.562777777,20.985277777,5
Q2097993,51.4514,6.0536,2
Q6869,48.676111111,10.154444444,5
Q3004,48.763611111,11.426111111,4
Q654308,59.658,12.592916666,6
Q138338,40.486666666,-74.444444444,21
Q328015,38.68027778,-9.15833333,4
Q462799,42.0411414,-87.6900587,9
Q26339,40.71,-74.06,22
Q1342,40.45,-80.0,76
Q665489,51.132,0.263,5
Q211867,43.9,-78.85,11
Q1612,34.8,-92.2,24
Q18094,21.304694444,-157.857194444,31
Q9050593,-31.8,-65.0,1
Q23229,51.766666666,-0.8,4
Q668,22.8,83.0,10
Q188752,60.5,26.0,6
Q3452134,40.724444444,-73.511111111,3
Q674583,62.313333333,29.625,2
Q852673,39.395833333,-84.565,4
Q162279,62.8925,27.678333333,10
Q584815,51.95,13.9,1
Q2900,-0.218611,-78.509722,23
Q1020776,22.889722222,-109.915555555,1
Q27619,47.012222222,3.146388888,1
Q179830,56.652222222,23.724444444,14
Q141590,45.3833,-73.95,1
Q883,55.033333333,82.916666666,20
Q372882,49.173888888,-0.321111111,1
Q16957,52.052,12.389,2
Q180233,61.484722222,21.797222222,9
Q49261,33.415,-111.831388888,7
Q783210,51.416,-0.749,1
Q41057,39.04833,-95.67804,8
Q38453,34.000555555,-81.044166666,16
Q29303,51.278333333,1.0775,11
Q1054923,22.2667,114.15,4
Q1657106,43.43861111,-5.85,1
Q2833,47.994722222,7.849722222,22
Q597842,34.183888888,-79.774166666,4
Q54766,56.901418059,12.497089901,3
Q504692,56.666666666,12.85,3
Q15602,41.355,2.071111111,5
Q268,52.4,16.916666666,31
Q982353,29.879444444,-97.938888888,3
Q128186,35.95,139.55,46
Q184579,53.583333333,-2.433333333,7
Q2884709,51.6444,-0.1997,3
Q63145,14.429722222,120.936666666,1
Q1896398,56.744907958,12.727580612,3
Q35581,44.0,143.0,79
Q95010,43.166666666,-2.166666666,5
Q35581,43.0,142.0,79
Q44989,36.131388888,-95.937222222,33
Q8646,22.278333333,114.158611111,19
Q147934,50.9,15.733333333,3
Q4120696,43.04577,141.368101,1
Q2308650,51.478,-0.0265,4
Q1735,47.268333333,11.393333333,30
Q20934,37.463888888,126.648611111,8
Q7067,48.966666666,9.133333333,5
Q38981,47.243611111,9.893888888,1
Q16003,48.177777777,11.255555555,3
Q3955,50.983333333,11.316666666,16
Q41358,47.25,15.166666666,4
Q956,39.905,116.391388888,20
Q3945164,40.777223,30.402544,1
Q320007,51.41655,21.96939,2
Q2973,49.866666666,8.65,18
Q535674,47.833333333,11.133333333,1
Q4175,52.277777777,7.716666666,2
Q881,16.0,108.0,3
Q134620,62.233333333,25.733333333,20
Q3370,44.116666666,15.216666666,6
Q34647,-26.204361111,28.041638888,34
Q49259,36.8506,-75.9779,8
Q264819,48.055277777,13.775833333,1
Q12055,51.460833333,12.635833333,2
Q3945164,40.77777778,30.40277778,1
Q939758,64.259722,23.948611,2
Q163795,50.359166666,3.525,4
Q1707,54.323333333,10.139444444,22
Q600313,48.34416667,18.55583333,1
Q189043,-22.505,-43.178888888,6
Q3014,52.423055555,10.787222222,9
Q211950,56.071388888,-3.461666666,6
Q485172,42.28138889,-83.74833333,25
Q3104,50.359722222,7.597777777,8
Q755420,39.329166666,-82.101111111,4
Q2337139,51.297861111,-0.4881,1
Q1449,44.407186111,8.933983333,37
Q38,42.5,12.5,37
Q496886,40.28,-74.7,1
Q30974,49.443055555,1.1025,15
Q3905,51.57134,6.98267,1
Q576257,42.1038844,-87.926576,1
Q141977,45.316666666,-73.266666666,3
Q12273,43.52931,-5.67732,13
Q1017,50.776207,6.083788,18
Q1190,45.68795,1.620483333,1
Q5092,39.286388888,-76.615,104
Q1183440,40.21194,-77.00611,1
Q189848,43.316944444,-2.676666666,4
Q1863,42.5,1.5,1
Q2381127,44.333333,-66.116667,1
Q25395,40.735277777,-74.185,44
Q992665,52.688,-2.029,2
Q501766,35.846143,-86.392078,10
Q23112,52.333333333,0.0,2
Q67898,47.446666666,8.648611111,1
Q38555,35.666666666,-105.966666666,7
Q42880,47.266666666,11.4,3
Q57860,59.898888888,10.964166666,8
Q68136,46.23045,7.36606,1
Q159,66.416666666,94.25,18
Q1844,47.139722222,9.521944444,2
Q6397,43.948611111,4.808333333,6
Q1635867,-67.566666666,-68.133333333,1
Q985515,39.506111111,-84.375833333,5
Q41,38.5,23.0,25
Q79867,33.524755,-86.81274,39
Q1635867,-67.566667,-68.128333,1
Q725046,35.715277777,-79.813055555,1
Q3974,48.539722222,12.150833333,6
Q78,47.560555555,7.590555555,42
Q669416,36.9803,-85.6203,2
Q5211522,55.8402,-4.21968,1
Q1867,25.047777777,121.531944444,11
Q26509,60.602736713,15.656063817,12
Q2046935,39.53204,-78.45834,2
Q123258,33.6,130.583333333,69
Q1010244,39.9586,-75.605,6
Q20999,55.65,12.3,1
Q1280897,54.91,-1.385,4
Q193428,34.566666666,135.483333333,3
Q642964,61.728951538,17.112092431,4
Q189074,40.809033333,-73.948372222,16
Q2046935,39.531111111,-78.456944444,2
Q56036,52.53333333,13.16666667,6
Q11299,40.728333333,-73.994166666,46
Q139564,39.3625,-74.425,4
Q34006,34.101666666,-118.326666666,50
Q22502,23.766666666,121.0,3
Q37836,43.05,-87.95,37
Q92561,42.9837,-81.2497,30
Q42462,53.95,-1.083333333,25
Q6998,48.402777777,11.748888888,2
Q433413,46.34687,11.29747,1
Q2211,55.593188589,13.021423031,86
Q2271504,30.050833333,-81.901944444,1
Q153260,50.683333333,7.15,1
Q7568,-7.801388888,110.364444444,30
Q214806,59.274,12.448,1
Q430267,48.750277777,-122.475,12
Q16558,32.756388888,-97.3325,29
Q179034,50.716666666,4.383333333,1
Q252,-2.0,118.0,23
Q641,45.439722222,12.331944444,27
Q29,40.2,-3.5,29
Q134121,50.466666666,4.866666666,4
Q988515,40.766111111,-74.211666666,8
Q806551,54.66,-5.67,3
Q105075,59.75,16.33333,1
Q16572,23.128795,113.258976,5
Q1677925,40.983888888,-74.114444444,4
Q187862,-33.5,-70.666666666,2
Q38511,60.451666666,22.27,21
Q179691,37.916111111,139.036388888,6
Q9347,4.175,73.508333333,2
Q2766547,51.7,5.316666666,7
Q2467,25.066666666,-77.333333333,2
Q12994,51.208888888,3.224166666,11
Q25410,57.05,9.916666666,10
Q156747,49.574444444,34.568611111,15
Q2681944,51.1363,-0.4784,1
Q1024085,37.977222222,-122.295277777,1
Q26600,33.590277777,130.401944444,19
Q41753,46.616666666,14.3,8
Q874262,-28.553888888,29.7825,1
Q58931,52.350555555,5.617222222,1
Q185541,46.716666666,11.65,1
Q26600,33.6,130.416666666,19
Q189960,51.4995,-0.1333,9
Q8686,31.166666666,121.466666666,18
Q1013717,42.397777777,-83.057222222,1
Q1216,45.25,7.916666666,5
Q34664,34.4,132.45,13
Q34664,34.385277777,132.455277777,13
Q153647,53.4541,-2.7461,4
Q5460,-33.936666666,18.861388888,3
Q230,42.016669444,43.733330555,5
Q983840,34.440555555,-119.813611111,4
Q746718,53.383333333,-3.016666666,2
Q31487,50.061388888,19.937222222,46
Q179325,54.25,-8.666666666,1
Q1380739,42.600555555,-76.181388888,4
Q3870,-1.286388888,36.817222222,13
Q835708,55.7558,9.4194,1
Q990775,51.7004,0.1087,3
Q463165,46.5333,-84.35,2
Q2090,49.453888888,11.0775,51
Q308928,52.4875,13.3833,5
Q123766,38.0299,-78.479,10
Q244146,27.973611111,-82.764166666,8
Q766,18.18,-77.4,22
Q25415,57.783333333,14.166666666,16
Q14318,42.846666666,-2.673055555,22
Q6392195,38.341,-82.947,1
Q8053778,1.384652,103.845564,1
Q1296,51.053611111,3.725277777,47
Q5595956,40.625,-74.148888888,1
Q106915,58.771048,16.869507,2
Q93358,47.072222222,21.921111111,7
Q211861,35.63,139.775,1
Q2483396,51.6375,4.47,1
Q15883,46.224979812,14.609661395,3
Q1016950,58.232242002,11.66929077,1
Q16567,39.962222222,-83.000555555,44
Q1485924,58.701967,14.118407035,1
Q491540,27.337222222,-82.535277777,8
Q909119,51.578,-3.218,3
Q3096621,35.998194,-86.792619,1
Q83682,60.13899183,16.183730958,4
Q1010328,55.98,-4.06,2
Q750,-17.056869611,-64.991228611,6
Q274584,15.5,-88.033333333,4
Q654226,55.76667,-4.18333,6
Q26525,59.74536,10.20597,17
Q841979,53.1435,-1.1963,4
Q7059,49.133333333,8.6,3
Q19788,51.763611111,-0.225833333,2
Q1156,19.0759899,72.8773928,36
Q654299,57.652855953,14.704848227,3
Q26268,65.583820878,22.191498303,8
Q1856,8.1575,125.12778,1
Q2569086,53.367,-2.007,1
Q705,51.566666666,3.75,1
Q49654,47.1,9.516666666,1
Q54769,56.192102419,14.852431925,2
Q985451,64.9125,25.508333333,1
Q134712,55.928055555,23.316666666,8
Q22905,53.794,-1.751,22
Q24502,51.579711111,-0.123727777,1
Q1478640,39.82291667,2.88444444,1
Q2899,51.4275,6.8825,6
Q607108,40.6702,-73.6125,3
Q495377,37.935833333,-122.347777777,7
Q605167,-26.715,27.103333333,7
Q490058,50.439722222,7.401666666,2
Q1075299,51.5397,0.1422,6
Q184775,52.059444444,1.155555555,12
Q141881,45.4,-72.733333333,1
Q216,54.683333333,25.283333333,29
Q12258,41.548333333,2.1075,19
Q1368969,51.569,0.01,2
Q1018597,-28.648333333,153.6177778,7
Q209016,11.236111111,-74.201666666,2
Q1511813,40.717222,-73.989722,3
Q1319893,34.389444444,-118.564722222,2
Q1015,45.547542728,13.7306571,15
Q597,38.7452,-9.1604,87
Q983837,42.71202,-73.20372,2
Q48026,50.96,-3.22,1
Q128349,33.896944444,-98.515,5
Q2415,58.14672222,7.99561111,26
Q3942,49.97575,9.1478,7
Q983837,42.711944444,-73.204166666,2
Q9125,47.4992,8.72671,10
Q190583,61.6875,27.273611111,3
Q1955210,38.3347,-82.9425,1
Q138518,40.352222222,-74.656944444,11
Q558631,50.995,9.727222222,2
Q180139,50.209166666,15.831944444,21
Q103717,66.501388888,25.734722222,8
Q173332,53.166666666,-6.75,2
Q14657,60.709166666,28.744166666,4
Q213465,51.2354,-0.5746,11
Q669979,35.918611111,14.49,1
Q217426,-26.2661,27.8658,8
Q213,50.0,16.0,8
Q671812,35.907308333,-79.049922222,12
Q103717,66.5027903,25.7284789,8
Q42716,45.433888888,4.389722222,8
Q49240,37.975555555,-121.300833333,9
Q591580,43.44592675,-5.083451445,1
Q128069,43.046899,-76.144423,19
Q842648,43.4813318,-5.4334618,2
Q47887,51.8475,5.8625,12
Q507621,41.994425,1.517823,4
Q13460,41.959012,3.037783,4
Q1335,-34.866666666,-56.166666666,134
Q594515,46.09,-122.9425,1
Q899884,40.001388888,3.836388888,4
Q816070,-33.9,18.633333333,6
Q157055,49.444444444,32.059722222,13
Q273746,52.665277777,5.605833333,1
Q117,8.0,-0.5,14
Q156713,50.254444444,28.657777777,15
Q3268919,48.854437,2.278415,1
Q15534,41.974166666,1.880555555,3
Q5008805,43.590833333,-5.767222222,1
Q915420,60.851388888,23.058333333,2
Q1010,46.55,15.633333333,28
Q748559,58.944138339,11.186365606,3
Q19797,51.872,0.1725,2
Q233808,46.975833333,-123.818611111,7
Q653861,43.54587395,-5.992475639,1
Q845623,51.346111111,-2.976944444,1
Q191,59.0,26.0,10
Q387047,34.035,-118.695,8
Q2844,-15.793888888,-47.882777777,12
Q511398,39.898888888,-76.606388888,1
Q13127,51.164444444,4.139166666,2
Q191415,48.911111111,2.285555555,1
Q818372,43.5633258,-6.1458061,3
Q9008,45.079438888,7.396111111,1
Q490923,61.229722,7.100556,5
Q10127,-6.178333333,106.631944444,20
Q161491,51.454166666,-0.973055555,29
Q17151,40.640277777,22.935555555,38
Q1112927,34.69077778,135.52244444,1
Q1088133,40.819722222,-74.158888888,2
Q1339305,51.5768,0.1801,7
Q132720,35.616666666,138.616666666,5
Q617375,34.396472222,132.45975,15
Q576562,55.611666666,-4.494444444,4
Q53190,45.95412,12.50274,2
Q2271328,32.529722222,-92.640555555,2
Q28848,44.944166666,-93.093611111,18
Q838759,33.751388888,-117.993888888,1
Q676532,62.200833333,-6.740833333,2
Q52468,40.298753,-111.696486,4
Q219045,48.696944444,2.295555555,2
Q3410,51.9,-0.2,6
Q386677,35.016666666,135.966666666,1
Q199797,47.241388888,-122.459444444,19
Q586,50.733888888,7.099722222,34
Q1755360,37.798055555,-122.465833333,1
Q2365407,42.702452777,-83.402516666,1
Q408,-28.0,137.0,24
Q755615,39.393055555,-76.609444444,2
Q773853,33.990833333,-118.459166666,12
Q25389,55.62955,9.20105,1
Q2321329,53.847,-2.995,2
Q301266,30.443055555,-85.045277777,1
Q989949,41.1506,-81.3611,2
Q71699,40.824666666,140.740638888,18
Q1410,36.13775,-5.345361111,6
Q54138,42.558333333,-70.88,2
Q4656,44.866666666,13.833333333,4
Q83286,42.783333333,19.466666666,10
Q43199,41.266666666,-96.016666666,39
Q186569,42.484444444,26.508611111,7
Q2073801,54.246572222,-1.054344444,1
Q79260,31.327476,-85.844484,1
Q2871,51.359444444,7.475,13
Q109036,59.41015,5.27551,12
Q6506,43.207777777,27.916944444,15
Q181962,33.47,-81.975,6
Q79880,47.53,21.639166666,13
Q1003559,53.5333,-2.2833,5
Q208725,32.023055555,34.750277777,4
Q6616,46.581111111,0.335277777,9
Q48329,60.09861111,19.94444444,2
Q314234,51.547553,7.1607,1
Q1183,18.25,-66.5,23
Q6226,51.755,-0.336,11
Q314234,51.5325,7.161666666,1
Q49227,36.1025,-80.260555555,8
Q314234,51.5325,7.1617,1
Q898,54.966666666,73.383333333,12
Q268214,43.778897222,7.672127777,2
Q81905,48.693333333,9.706666666,2
Q162548,49.95,82.616666666,2
Q26152,56.889029924,14.802795326,9
Q3323,50.6,36.6,2
Q10566,52.133333333,-106.683333333,11
Q741400,51.335,-0.742,4
Q5332,51.533333333,46.0,16
Q42782,45.5969,8.908888888,3
Q112915,40.96,-74.07,2
Q44564,38.347222222,-81.633333333,7
Q1037393,43.06416667,141.3469444,2
Q1009345,63.55,23.691666666,5
Q6934,50.257777777,127.536388888,3
Q408744,38.882222222,-77.171111111,4
Q2132,48.422151,-123.3657,25
Q906,55.15,61.4,13
Q134674,43.4925,-1.476388888,11
Q189166,38.75,-9.233333333,2
Q538915,58.332131056,15.131155655,1
Q3441270,19.51666667,-99.25,3
Q182591,53.0,-6.416666666,1
Q25331,55.4,10.383333333,9
Q10392,-6.233333333,107.0,11
Q1997905,51.747,-1.139,2
Q285323,51.433313888,-0.497380555,1
Q2453291,61.225026337,14.044065061,2
Q925773,39.514371,3.023729,2
Q492312,43.3624372,-1.7914777,4
Q11025,-6.966666666,110.416666666,26
Q2107,51.266666666,7.183333333,29
Q13936,41.473538,2.085244,3
Q5757909,51.3449,-1.37196,1
Q1070763,40.3228,-78.9208,4
Q190828,32.083333333,34.883333333,4
Q23129,52.083333333,-2.75,2
Q2632394,60.716666666,10.616666666,2
Q15088,41.11868,1.24532,8
Q14314,42.883333333,-8.533333333,36
Q489255,42.498055555,-96.395555555,2
Q10396,-6.394,106.8225,10
Q11021,-7.338888888,110.502222222,4
Q504114,43.55,-80.25,12
Q10393,-6.6,106.8,25
Q1774629,55.619444444,-4.661111111,1
Q1822474,41.193611111,-8.697222222,1
Q6761,43.55,10.316666666,7
Q755844,39.018055555,-77.208611111,3
Q200126,48.89215,2.344447222,1
Q462161,42.582222222,-87.845555555,7
Q2634,40.833333333,14.25,72
Q80517,32.5082078,-93.7629569,22
Q2272,59.208056,9.552778,8
Q1616766,53.4014,-3.1553,1
Q109042,59.126389,11.482778,5
Q1842,49.610555555,6.132777777,9
Q575389,40.4721193,-90.6816648,1
Q2361392,51.428,-0.165,3
Q499401,42.491944444,-83.023888888,1
Q7038,41.983333333,2.816666666,24
Q49143,42.25,-71.0,5
Q492805,51.2167,-1.4667,3
Q3898,51.55,7.316666666,3
Q81220,51.5,3.883333333,4
Q1191195,53.166,-3.133,2
Q4018,42.816666666,-1.65,5
Q505557,26.270555555,-80.259166666,5
Q3588743,59.75799,18.70496,2
Q1778557,59.62424,11.03274,1
Q930262,59.92197394,16.592318829,1
Q49258,38.863333333,-104.791944444,8
Q1082801,40.8199,-74.3102,1
Q124010,51.513,-0.131,1
Q850344,35.957222222,139.403055555,1
Q36036,49.841888888,24.0315,119
Q621,48.804722222,2.134166666,8
Q145333,35.488611111,139.4075,2
Q290356,33.74,-118.29,7
Q36307,-24.788333333,-65.410555555,11
Q490595,29.207222222,-81.037777777,4
Q2090994,53.3097,-6.2853,1
Q1778557,59.62333,11.02611,1
Q41211,18.45,-66.066666666,20
Q5968,44.383333333,7.55,3
Q54149,42.425,-71.066666666,5
Q854996,48.162222222,21.205,1
Q574612,29.7,-98.116666666,2
Q985304,33.6664,-84.0075,3
Q3519,41.125277777,16.866666666,8
Q2321706,51.4103,-0.2995,9
Q66013,51.658888888,16.080277777,4
Q10296,40.383333333,-3.616666666,5
Q8828,39.616666666,2.983333333,23
Q104231,59.333333333,18.166666666,1
Q8356,41.651980555,-4.728561111,11
Q11506,-8.666666666,115.216666666,14
Q2678,52.441666666,30.983333333,10
Q11441,-8.1,112.15,4
Q11443,-7.816611111,112.011916666,3
Q200805,21.880833333,-102.296111111,3
Q7852567,55.133333333,-121.0,2
Q1087483,40.829722222,-74.240277777,2
Q41087,35.818888888,-78.644722222,16
Q11462,-7.245833333,112.737777777,32
Q11445,-7.98,112.62,16
Q837109,37.714167,-121.9125,3
Q214051,35.69402,139.75363,2
Q11129,-7.453028,112.717333,7
Q477142,45.616666666,20.033333333,7
Q16506,48.974722222,14.474722222,36
Q1348,22.5726723,88.3638815,36
Q8011202,46.15,15.05,10
Q786770,28.789444444,-81.275555555,2
Q12225,37.986111111,-1.130277777,12
Q3452681,40.9028,-73.3442,1
Q671348,50.814711111,-0.371386111,2
Q1618305,43.307222,-2.385,2
Q3616,35.7,51.416666666,213
Q739700,51.516666666,-0.05,2
Q54217,41.093888888,-73.419722222,4
Q631387,46.251564594,15.167445787,2
Q101254,51.583333333,-3.0,14
Q8011202,46.155,15.05333,10
Q57076,59.938333,10.506667,15
Q1891,44.493888888,11.342777777,44
Q20188,44.383333333,7.816666666,2
Q58691,33.513888888,-112.475833333,1
Q29422,26.368611111,-80.1,3
Q9361,42.866666666,74.566666666,3
Q1021714,40.94,-74.071111111,3
Q990168,53.866666666,-1.916666666,5
Q14634,-5.133055555,119.413611111,28
Q14168,-0.020555555,109.341388888,7
Q753830,34.054722222,-117.1825,4
Q3237,54.416666666,13.4,1
Q621549,33.9575,-118.346111111,10
Q935702,56.409722222,-5.4725,2
Q103738,57.5,18.5,1
Q9795,50.9083,6.0297,1
Q215,46.0,15.0,28
Q1673096,52.6278,-2.4854,1
Q6221,45.538888888,10.220280555,11
Q104285,44.3,2.87806,1
Q1150895,18.362778,-66.0175,2
Q846421,34.087777777,-118.372222222,2
Q4115712,54.9,23.933333333,16
Q491114,37.668888888,-122.080833333,2
Q15884208,51.92944444,6.07055556,1
Q612260,52.450163888,-2.050936111,1
Q272471,23.049444,-81.573611,9
Q6346,39.768611111,-86.158055555,43
Q128147,53.744444444,-0.3325,27
Q2773,52.269166666,10.521111111,15
Q1709,53.633333333,11.416666666,5
Q2050326,34.22833,-118.53583,2
Q13134,43.91015,12.9133,8
Q954079,40.670403,-73.47115,2
Q696694,34.408888888,133.205,3
Q1083556,39.9418,-74.1438,1
Q34739,39.766666666,-84.2,37
Q33959,43.701944444,7.268333333,19
Q1797837,51.2772,4.4178,1
Q174072,66.693333333,82.254444444,1
Q208863,35.666666666,139.316666666,3
Q8818,39.47,-0.376388888,65
Q6650377,53.5307,-2.4188,1
Q4648,-8.335,115.088055555,14
Q205218,60.866666666,14.733333333,1
Q503375,51.597,-0.071,2
Q72259,50.805833333,-1.087222222,13
Q187805,47.658888888,-117.5,14
Q162782,18.166666666,-76.45,2
Q1985848,38.9536,-84.5469,1
Q1974,54.5,-124.5,1
Q641134,50.833333333,4.25,3
Q11917,46.218,6.166,1
Q695417,47.57,-122.6525,4
Q988,52.366666666,6.666666666,2
Q8851,36.716666666,-4.416666666,22
Q3302016,35.944722222,-97.261388888,1
Q202628,53.544722222,-2.118333333,12
Q1018157,51.484,-2.7626,1
Q2666920,42.34806,-88.03222,1
Q1415,39.933333333,-86.216666666,15
Q773325,34.948055555,-81.934722222,4
Q2469070,53.4826,-2.892,3
Q8598,44.551666666,10.785555555,2
Q737636,-22.763888888,-43.398888888,2
Q170377,53.816666666,-3.05,17
Q81882,-23.960833333,-46.333888888,11
Q398698,42.8492849,-2.3890554,3
Q6537,45.55,11.55,3
Q334,1.3,103.8,28
Q46,46.0,7.0,2
Q160734,34.06575,134.559277777,2
Q6162091,-34.700555555,-58.4825,1
Q52140,39.85,18.366666666,1
Q623765,52.37,-1.26,5
Q5972,3.666666666,98.666666666,12
Q49241,38.029722222,-84.494722222,20
Q4803,-7.566666666,110.816666666,14
Q2656,38.115658,13.361262,22
Q977059,29.3806,-95.1042,1
Q170263,53.2,-2.883333333,6
Q8131,-2.983333333,104.764444444,12
Q45400,29.885,-93.94,6
Q128306,33.216666666,-97.133333333,14
Q461020,34.066111111,132.997777777,3
Q104400,60.79451,11.0783,16
Q216638,53.6801,-1.492,8
Q488702,40.801944444,-124.163611111,2
Q8039980,52.8051,-1.10611,1
Q752681,34.081944444,-118.135,1
Q51682,33.583333333,-112.2,4
Q2268677,53.5828,-6.1083,1
Q23159,50.833333333,-2.333333333,4
Q1793013,-18.506944444,-54.76,1
Q16565,35.226944444,-80.843333333,26
Q1674054,34.414722222,-119.860555555,2
Q841241,-22.564722222,-47.401666666,1
Q4848439,53.7167,-1.7817,2
Q15854,45.888356136,13.905237912,2
Q1806805,-15.561944444,-49.948888888,1
Q13121,50.933333333,4.033333333,5
Q5917,33.692777777,-117.999722222,13
Q108418,41.8,-87.716666666,1
Q2446204,41.483333333,-73.483333333,1
Q193350,-18.42,-49.217777777,1
Q103659,55.995308888,13.441771944,2
Q83726,51.5111,-0.3058,6
Q179815,54.783333333,-1.566666666,2
Q960774,34.938055555,-81.026111111,3
Q543800,61.55,23.583333333,2
Q1749816,-20.300833333,-42.477777777,1
Q3856,35.1725,33.365,9
Q26772333,58.97005,5.73332,4
Q5368359,53.146,-2.367,1
Q2022317,51.4668,-0.3507,6
Q913499,52.294,-0.6964,1
Q3395976,42.236111111,-8.726666666,1
Q6285,45.816666666,8.833333333,4
Q1646181,52.191111111,-2.222222222,8
Q3135438,34.11194,-118.19806,2
Q54759,58.365365715,12.324502708,3
Q4807977,44.353055555,-78.018333333,1
